experiment,source,sha256,bytes,dataset,seed,eval_batch_size,model_config_slug,test_OA,qat_test_OA
shared_a_training,a_shared_current_4datasets/HongHu/per_channel/run_seed9/result.json,74b50e293d8d51dd54045c5a1c83b856dcb889eb91dd948587e12516b517d290,24894,HongHu,9,,,0.9268693298837467,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed0/result.json,527b06aab613e8acfed528b07ef5c1e1902551e5104dca29cddb437d59fd92a4,24397,HongHu,0,,,0.9197205153954826,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed1/result.json,c4ecf63437c20b1a98f66aa9d2f822657bba82ea2e6326e73cf2234b40f38f5b,25032,HongHu,1,,,0.9355159912171708,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed2/result.json,d6f1b86330c28d535352c21c5f18e4fe1b31109c6d16347f46ee26255b89a146,24539,HongHu,2,,,0.9259161546186447,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed3/result.json,3cbb8e0c484ca3a33d1c1075e17a7ef30dc81b147f97f00e6f165986093dd5d4,24332,HongHu,3,,,0.9367329917788634,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed4/result.json,583a06cdd8e2ca6cb48b66cac3d1c815312dbc6b8a5592f0e92658bf81b9cf4e,24886,HongHu,4,,,0.9183418154584603,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed5/result.json,72924eb15e53e9243963b1d8eac62c9c893745e03534aa905ad7fe70b64d1d9b,25126,HongHu,5,,,0.9324266820990281,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed6/result.json,32e58fa14ae8494b0605393c3a6fc5fef14b6691f4dc7f4a5e567306e9e2171c,25296,HongHu,6,,,0.9086058109649198,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed7/result.json,6055064d2aa803e23fa1c421fea15fd48710ed03af397244ad0623e90619bdc6,24363,HongHu,7,,,0.8791084407073922,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed8/result.json,3219df2512b81dfbef5e5d47e3a2774d3e1bbde2433cfce99688ef048778b43b,24612,HongHu,8,,,0.9364266140150806,
shared_a_training,a_shared_current_4datasets/HongHu/shared/run_seed9/result.json,db2f44fa7683a3628e178b736b528959e0ee36c6655683a5585f7446aeef8545,24499,HongHu,9,,,0.9296863032118602,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed0/result.json,5c4f3910ba7b93a082177de0f5bc8543600177d66a359f97c1c358d66392dd25,13439,Houston,0,,,0.9250106518960375,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed1/result.json,052455ce718cce8c04dd967e02a86d86a0f2c477444805e5b8d51562378decee,12714,Houston,1,,,0.9490839369407754,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed2/result.json,6ff4ab85ec9b13b3839363a0c0aa2eed4716dd6a9e28cdf9604678e6547745e9,13266,Houston,2,,,0.927993182786536,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed3/result.json,83c67825921746979ed7982bb18b293c43652ce592cf3605a859783c78db5f8e,13960,Houston,3,,,0.9009373668512995,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed4/result.json,db4bbe91d2483d532da69b07fd7890482de36e2659c7a3681cb081ae2d534c7e,13667,Houston,4,,,0.9390711546655305,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed5/result.json,8e85121e12308d2f648ad657e7ddda30a7622aad63f44b64b66047200715c59c,13620,Houston,5,,,0.934171282488283,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed6/result.json,387a10318ddc18cbcc057b9f3f761192bc9196b2b9be2ea9eee7888e3a048d3a,13463,Houston,6,,,0.9478057094162761,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed7/result.json,0a3e13f64c1517f7e5d693e07e931236f0770e631e6c8fdabcd0fc3fd5ee673c,13465,Houston,7,,,0.9397102684277802,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed8/result.json,8e69f3cc38f9a1e2b34c5108cee0d39fcc8033e010b94f299dbb687f73f16e0a,13555,Houston,8,,,0.9092458457605453,
shared_a_training,a_shared_current_4datasets/Houston/per_channel/run_seed9/result.json,4c1fcdb4b71cfd0fee3c831c21457f7fd9872e64bded477645ab6f695fb8e06c,13822,Houston,9,,,0.9292714103110353,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed0/result.json,86b387da5be9f8cd701df81c0b9c99350ffd46a2043dadf189fd3866b2de57e8,13247,Houston,0,,,0.923945462292288,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed1/result.json,4973f15eed7dce798e80dd4854a6ff9a7febfba76fa767ddd5c939d9cb67edb6,12645,Houston,1,,,0.9524925436727738,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed2/result.json,4104665079f6db1eca1a9dc24d1e85dda2c3913f9eabe9c8b7efb4fe58b0a037,13218,Houston,2,,,0.9352364720920324,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed3/result.json,0cf6d5a47e52300282045aed8450f233e3f16eb497ecf4d14ebb3b945f99bb74,13834,Houston,3,,,0.9196847038772902,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed4/result.json,e84e617b548b662ea009218d22b63a8f4c638a791a829cc7fd08e02bbb8e48f8,13047,Houston,4,,,0.9392841925862804,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed5/result.json,a8baf8ed1af3ed823f168dd255530df3b974cd6d0160d939cb5125e19cb89118,13733,Houston,5,,,0.9192586280357904,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed6/result.json,d8a37e583e06d02aac2dd898ecd0926f59420209647d33dd6b52f36de469d6c5,13813,Houston,6,,,0.9377929271410311,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed7/result.json,73f4f021a882004ef60e1554dba5cae73d95056a12e391940ba73e3c652b07c5,13779,Houston,7,,,0.8985939497230507,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed8/result.json,1439d480d0f27b156879a9e1eec1e9468132b1c0d555c82ae6acd8eae75d41cf,13550,Houston,8,,,0.9196847038772902,
shared_a_training,a_shared_current_4datasets/Houston/shared/run_seed9/result.json,eb4054c8bc43d3207604e148b5289f703ff509afca8beb62ea3c0b4845f5ea23,13528,Houston,9,,,0.9211759693225394,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed0/result.json,c56168a12d918c1fb8b8a785a9e0ba4411a21a483a9de2874cb8c6f6e89b8de7,9205,UP,0,,,0.9622066694112804,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed1/result.json,0373c19af36bae855e1e94ddc1dd102ead94fadc447e961979e1ea494918d40f,9020,UP,1,,,0.9660765747221078,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed2/result.json,5ef7a4fa294da676ab636fc699c38471c04d9cdc77afebb6e49f2b1316902f43,9604,UP,2,,,0.9713462330177027,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed3/result.json,a3aaf9a0cbc83ad16ecaf37ec6240633da980e9197b56879581939f092018f87,9223,UP,3,,,0.9785096747632771,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed4/result.json,40ad8a89b8250eef729598d5e4eceeb9719007a545f74450cef676184042955b,9420,UP,4,,,0.9533964594483326,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed5/result.json,92a00d08cbcc1111430d1af96f5cf2586b9783fe582088e55fc056741595041e,8875,UP,5,,,0.968793742280774,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed6/result.json,c555e23b1dc0e67ba870893d249b14b14f8727daab776a43917d7d5e590f4656,8348,UP,6,,,0.9735693701111569,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed7/result.json,ae48d49b51834e0e7f99dd866ba9e14ae9281536aaf844c929422c166a9018de,9040,UP,7,,,0.9260601070399341,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed8/result.json,38f731a2f371a1924508fc9d916b2713f5bd0ec70dbd1674fd8192334ba57c5e,8503,UP,8,,,0.9488678468505558,
shared_a_training,a_shared_current_4datasets/UP/per_channel/run_seed9/result.json,eff07df139713925baa45ab3a09101fff30fd8139fc25a8bfef0ddb4c83e5402,9226,UP,9,,,0.961794977356937,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed0/result.json,9d87f22da08ad5c4d4703e370664d5993ca54574ac20ab4409fa8adfa2761128,8961,UP,0,,,0.9732400164676822,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed1/result.json,1db2bb599e32fe8268bbe7203e479f90792624ba58925fa025dca089bbde703a,8986,UP,1,,,0.9499382461918485,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed2/result.json,596b0b151f6b6eb29bf311c36105c0f31d03a8d2f754911994d612753f34adc9,9359,UP,2,,,0.9662412515438452,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed3/result.json,c91407db603dc7d45fbdc2b320e3301bc734b9e85aacec58609e58d3c945128f,8806,UP,3,,,0.9773569370111157,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed4/result.json,6dfcd1d9fe300907041992537bb440795d1385f9868c341d3ab7fca9e728c9d8,8879,UP,4,,,0.9689584191025113,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed5/result.json,cbbda2459ae6ada9e7704b5122504e101c7bb0e3cdc221c9ae505f771d8f1313,8667,UP,5,,,0.9652531906134212,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed6/result.json,4189352434540cc074564090f983b4a7ac74ff9615a9e538900674dfbeeb9e4b,9193,UP,6,,,0.9670646356525319,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed7/result.json,5c348438f6db5e7799a0492aac7d7390da4dcce1d785d2cce21bc1a06be17225,9166,UP,7,,,0.92383696994648,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed8/result.json,81538d2c84a975368fa99761cb7c587cf6c7886d557f199e9e62e89e99345ecd,8811,UP,8,,,0.9664882667764512,
shared_a_training,a_shared_current_4datasets/UP/shared/run_seed9/result.json,c46c51c0ce0ac4bfa6ad13bea8f2c49e35dd3ab555a42ac90fa1c0ab392dde64,9193,UP,9,,,0.9724989707698641,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed0/analysis_summary.json,e5e8f6c55828a1df23519e9f5923c850342d65c6f6d1b49fdd9c2c9207745398,5541,HanChuan,0,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed1/analysis_summary.json,3c4fc2c5d0dd6bb27283af90e2ff736f3022e5726ea0eaf44c2b103f993fc390,5540,HanChuan,1,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed2/analysis_summary.json,dccfeb786de58d70586062a7fb190352237db1e0569bfaa109c8580aa340072c,5541,HanChuan,2,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed3/analysis_summary.json,3a9f1f844291327ef3894919b993bb677c348d96621b6fbf8ae7aba0af1053f3,5540,HanChuan,3,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed4/analysis_summary.json,c573ed904c73a518bdc23b4a1b98dfb65c77e65d4d4305636db25859d5d5527a,5547,HanChuan,4,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed5/analysis_summary.json,c6887a709288f1fd7f3c5ce9d28c81a50f31c548f2839c1f264eb2db695d3118,5539,HanChuan,5,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed6/analysis_summary.json,95ebff1b3b3dacda76480d884199f7d50b419cd2dd967b04b7c4a8f356fa7c39,5541,HanChuan,6,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed7/analysis_summary.json,9c3af10b108bdfecbe983c6a325f6781379e6c82b9b5eeb29c05b0d7806b6cab,5533,HanChuan,7,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed8/analysis_summary.json,ba37a1989df573132afe94e993e7ddeb6341424da8ec5355f994a3acc7f307c0,5545,HanChuan,8,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/per_channel/seed9/analysis_summary.json,d2403240d9ff39b6041324a0e1be95d280ce5b732da5e509be9f7ecbafced6fd,5539,HanChuan,9,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed0/analysis_summary.json,a99304d92b187e8b45683434335985a89af0d0771f483fa8943378d855037553,5344,HanChuan,0,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed1/analysis_summary.json,49493d5ccbdf5899a321488836b2790ed8023b56acff590cd487d4ece7f9b45a,5344,HanChuan,1,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed2/analysis_summary.json,591b84f9a560ed55e9018f4fc9e563e1b69fb0576fc9016a09660c4c7f55a76f,5340,HanChuan,2,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed3/analysis_summary.json,e8401e6a08c19d2e6b0361deae36158a1b67436388cddc378abf74fbc9b53e1d,5347,HanChuan,3,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed4/analysis_summary.json,45dd35fcab599539034f2f77f60d8b4342c4f4b445ad80f32a31dd748e65852f,5346,HanChuan,4,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed5/analysis_summary.json,11fc9891f93cf07b792e71404e5773cc3e1a705ceeb17ed9cc928d18f982ba38,5345,HanChuan,5,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed6/analysis_summary.json,d0c1effdfdaa07f2388f127974610a8844d03825004d943bd3b96fcc8679dd2e,5340,HanChuan,6,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed7/analysis_summary.json,d21cdcd897590be3655fecbbe458857585ccea127c2112d26c4726b07d6df162,5335,HanChuan,7,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed8/analysis_summary.json,76d38c545befcd99cdeabe6b53595a1f7dba2c6e2e85cc7af079423c9a817aa6,5343,HanChuan,8,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HanChuan/shared/seed9/analysis_summary.json,2c8d4bfd9b4461bb24c44217f20e08e82040c50f06974e530dc0aa5485aa0310,5345,HanChuan,9,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed0/analysis_summary.json,072c07bf62d5c650645a5d0324faf4da4db81ae5058a09db0d5ce5d393771765,5530,HongHu,0,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed1/analysis_summary.json,9787220a244fcac8315f398716c402ab0472a649d50dd4941262f67084f5f35a,5530,HongHu,1,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed2/analysis_summary.json,f18a8d6c5e7e3f194906515ecb441894c8bc62349aa95e97eb307ce63a657df6,5535,HongHu,2,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed3/analysis_summary.json,06411d4da91551dfd2d62df3b142b4abed078604c6cd6a538e5217d8a6909a97,5529,HongHu,3,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed4/analysis_summary.json,0d01d76119a9ffb72e0ea17790bea8055e3321548f8a0491982c439e256921b4,5536,HongHu,4,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed5/analysis_summary.json,425179cb9a93f6c2e6968db4f95bdee40050869a863d53317f31aaa9bcdd236a,5529,HongHu,5,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed6/analysis_summary.json,3fa076678f6b7fafac98f8439822450dde922b785b32cb58d12b83303873916d,5538,HongHu,6,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed7/analysis_summary.json,5105c4a13c25c6a2db6ace5a82b4a08fddd926d250c29b7bafb52d04b6dd105d,5535,HongHu,7,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed8/analysis_summary.json,ac3669561a44419e7b397f37e4a851e6519935b8c76d985a28eafab9aa42d523,5529,HongHu,8,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/per_channel/seed9/analysis_summary.json,c839b3275708c737863f90d8c165b6f71d250bd997cbc9d0ec1249e81baff025,5533,HongHu,9,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed0/analysis_summary.json,ee5e6aef681c55d7a888ff3360458eb2edf9c30e3620b023067ec9aa262c59d1,5339,HongHu,0,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed1/analysis_summary.json,a90d16a7b45ed923b78b0089d0f7584f956431bc1e1b161318af0eaa6078198b,5334,HongHu,1,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed2/analysis_summary.json,31a38ab1694acbe53b266acd5b4f2b5d4ab5abf67c628330e63fcf5de62f0d80,5335,HongHu,2,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed3/analysis_summary.json,a66ad9b1395b2599850fcfe5552cf4373dc91026da5c1c71dcaed975c5284f6b,5335,HongHu,3,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed4/analysis_summary.json,e0dd3f78b2db455ab3cb64b59cdb639f5a67cad715e6d50bd5d64841246443c4,5332,HongHu,4,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed5/analysis_summary.json,80243540693899a7309c7d55bc64394c12ccd6173f2e35eda520ab007154664c,5336,HongHu,5,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed6/analysis_summary.json,56293aa158f6657d3c8f28cd900db6b2e08b5944fb042560ae0f731bc2c81173,5336,HongHu,6,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed7/analysis_summary.json,0a14ea8904565701bf5050c36e81eeae764db62c168154ab31360b3d3927e328,5338,HongHu,7,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed8/analysis_summary.json,7dc5f03353449db8a6b4ad3a3b52a3c2d9b282ba615c80ca50af4a4f6307ff04,5335,HongHu,8,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/HongHu/shared/seed9/analysis_summary.json,caf7a64c106ae0a8355dd2dd7b83d50325f9c81eb8042cfe41489869e53c40b4,5331,HongHu,9,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed0/analysis_summary.json,978dfe2ba58cc8f20de72c796ed184a9bf29ac30e40d148563786c2ff3f29868,5540,Houston,0,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed1/analysis_summary.json,946254ec3d60431949869071a2c1e3b5ec691a6e24250433ddcf7fe94e680998,5539,Houston,1,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed2/analysis_summary.json,47bddfe37b6883ce243abbc041e32f7d2f6eaa75e64c1cfb6ba9b0ac9e95cfce,5544,Houston,2,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed3/analysis_summary.json,1fa9175b901d79d8464fecfa8b336cd3aec83d2b3cb61d8a9a51993c0d4912cb,5536,Houston,3,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed4/analysis_summary.json,ef052f99abb150df0f2928d83ac8153f159d9b07e18a58efd764c286bb4c7cad,5536,Houston,4,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed5/analysis_summary.json,33fea4d2922fe205f498cdbb27ce17f9ff564621d7066b58797cd64c04f79632,5543,Houston,5,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed6/analysis_summary.json,bc8a34309eaa4d13e305ca4d686223b51d6d38159725acf78caf24e641b6f110,5535,Houston,6,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed7/analysis_summary.json,3800a072b12c5f940b25e2616f4b1907195f858529b24d7610f0641b58fd7667,5539,Houston,7,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed8/analysis_summary.json,3a7c9264a98b2bf6997863952558aa25959bca5a3d162d24e556d9c2a9e95cf5,5533,Houston,8,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/per_channel/seed9/analysis_summary.json,b291f4c8a21d312d6bf7db49df67703cba0169462a8c972726024f107abc1899,5541,Houston,9,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed0/analysis_summary.json,436d3c32321226ad013f5a553ada3fcf95969516f52357fbce8038f5cc2f4a47,5341,Houston,0,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed1/analysis_summary.json,1a726e63abb580ea0c33829feafa6ee6e4fa10a0c38b910eabe162ab2a1ea3fc,5335,Houston,1,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed2/analysis_summary.json,aeba12f1e5dc628304a343ab671bb70bdab3714ae451fe333493f9b0aa1e4b98,5341,Houston,2,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed3/analysis_summary.json,989a8edbdd511060b44b4059e188c8f573e8965c5d5a0e20db7b84b38c733293,5341,Houston,3,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed4/analysis_summary.json,2e4d5f12bbe7ee8895238973a21230fea6da488b1ee38bf98f26a4b381f247fe,5340,Houston,4,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed5/analysis_summary.json,06a71865898e47347d2ee18eaca2c26039fba76fbcdcb14d05eaff002fe64893,5339,Houston,5,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed6/analysis_summary.json,2e740b03b2b649f194c9ccddb4bec511a89d07bc88b069f39b1dd5a089210750,5338,Houston,6,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed7/analysis_summary.json,158ef49f9ab8155a9f39941fab834a5c5e0a78fb37b4c67fd0bf9ef48f202890,5340,Houston,7,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed8/analysis_summary.json,2970c690ff97c694ede50e284bcfb8ca4a9b4aec144dfa162d3becc80b817d6d,5341,Houston,8,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/Houston/shared/seed9/analysis_summary.json,9640f6b72ee193e7186e6d14f77977b6e431d4cf8746d78d142d00801e7603bc,5342,Houston,9,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed0/analysis_summary.json,c6a0634ad737885ba617cd184ab92155fd587e932d2aa9a6063c0f6657c25caa,5525,UP,0,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed1/analysis_summary.json,783de4950db0dfb7a9c936b215a082326c62fb0e64ca956c5a56dd509a6aca79,5531,UP,1,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed2/analysis_summary.json,e96f34d88ccec1ab73740940230466ec011aaf16583fcefb6961be7f2eda0768,5520,UP,2,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed3/analysis_summary.json,790254548d20e4003c6940c56ee0bc3193e70a13a35a69a9c745dfdd00bdd127,5527,UP,3,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed4/analysis_summary.json,7e327978a9f0d763a1b57356a9b25d03987a0599f65fe035ea72060cff5170f3,5527,UP,4,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed5/analysis_summary.json,e163d6d8ff85ba825fec83c82d9b042d334542f7b4588d54ba1db89f65a305c7,5525,UP,5,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed6/analysis_summary.json,0b7bd1578951f07b2ebf7fdab4e6ea0a5c416d5fd0046fd41ae933d8ccaf5a64,5520,UP,6,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed7/analysis_summary.json,9da8c9eb59f91e914b5a79677531ebc3eb183fe4db0b2f42024f1776ef436e66,5529,UP,7,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed8/analysis_summary.json,acf5a9289a880a256df959ecb9ddc4ba88fc627d8623eda9e2b9dfce3a81816e,5524,UP,8,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/per_channel/seed9/analysis_summary.json,c89df2bbd56d4a93c2a07c8d976c4778aa4e8ade3f250f38996fa1659c63562d,5524,UP,9,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed0/analysis_summary.json,c6e703b2c2097f0c118196ce32dc412401aa7310e5b9e3b06ce026bfb1040120,5327,UP,0,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed1/analysis_summary.json,b8aabb857dc99b6cd7dea789d11b213db97c9cff9957ff249d3a726b44cb0fd6,5322,UP,1,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed2/analysis_summary.json,b7fca56071f05853f306f25d90ecd6f5e9b645641fb7e159d18103c9f547e20f,5326,UP,2,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed3/analysis_summary.json,269bedc45dfdf08a260bc116f5699c3d033a0d10d8e7095b11a2aaa465e786f5,5324,UP,3,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed4/analysis_summary.json,45c63f41300907459191aec083e78e6f1b7133c2dfa97d8007db6340c1decf3c,5321,UP,4,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed5/analysis_summary.json,6897546a09c5300f29548d2e73bca6c9174e63972b4abbcf5a9e91a109acff4b,5322,UP,5,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed6/analysis_summary.json,bbcb001823648f83ee65d13de558262739a8754341205d2ebda6eee25da8931f,5323,UP,6,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed7/analysis_summary.json,f317bdd55cc31c6d56c95f45b117ea05b52997858198292cd05d681762c04dd8,5326,UP,7,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed8/analysis_summary.json,5bf1b12e131c8bd602ca9d5df49a631e2767e20c9d42eee2dca6645e98f1cd76,5326,UP,8,,,,
shared_a_dynamics,a_shared_current_4datasets_dynamics/UP/shared/seed9/analysis_summary.json,cb50220c314500e047c8e723583126db01de480db6f1375f867db24ece1a0a39,5325,UP,9,,,,
qat_eval8_UP,freeze20/models/SPATIAL_SPLIT_3WAY_DENSE_QAT/UP_patch_max_D_mean_freeze20/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,b537179348d28a0ad4aeb0ecc5963b806acb378a5e9c736a5c5fcc84cc371adc,10612,UP,0,8,current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16,,0.9534787978592013
qat_eval8_UP,freeze20/models/SPATIAL_SPLIT_3WAY_DENSE_QAT/UP_patch_max_D_mean_freeze20/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,424bfbea592e50e1e67fd51d9c990c8659acdb480c0f9540792a95ed8afc07f9,10167,UP,1,8,current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16,,0.9656648826677645
