core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/readout,45,0,512,0.010126407143759881,9.619381644880051e-07,26.782860662825154,0.0002730990414396284,1.9778138952656018e-05,0.00018951565761366748
blk0_spa/state,46,0,8192,0.05992803416244519,3.1732709582124537e-06,0.9723868015051054,0.0002939972342908617,7.31543385772036e-06,0.0018064837148827919
blk0_spa/c_readout,46,0,512,0.009366674714162828,8.105783661052487e-07,0.46250967529404774,0.000283101355403886,1.8294286551099273e-05,0.0013238448586508275
blk0_spa/d_path,46,0,512,0.0,0.0,22.41393144919584,0.0,0.0,0.0
blk0_spa/readout,46,0,512,0.009366674714162547,8.105783661052472e-07,27.315216835837838,0.0002831013554038808,1.8294286551098725e-05,0.00017226425807835338
blk0_spa/state,47,0,8192,0.0608716796751252,3.281727261382936e-06,0.9601289671927149,0.00030025975840388894,7.430624960342431e-06,0.0018487852009978884
blk0_spa/c_readout,47,0,512,0.009824949005358836,8.775247388645879e-07,0.4804921121411897,0.00026389597951185714,1.9189353526091477e-05,0.0013514082103020344
blk0_spa/d_path,47,0,512,0.0,0.0,21.165407469117582,0.0,0.0,0.0
blk0_spa/readout,47,0,512,0.009824949005358961,8.775247388646603e-07,26.068442612595113,0.0002638959795118745,1.918935352609172e-05,0.0001834729911451071
blk0_spa/state,48,0,8192,0.06129135371150059,3.358646236442272e-06,0.9868164541888362,0.00030756375638518567,7.4818547011109116e-06,0.0018448622317592178
blk0_spa/c_readout,48,0,512,0.010929028190163084,1.1300558625166026e-06,0.5824430192151268,0.00032163214514053726,2.1345758183912273e-05,0.0013929105703062309
blk0_spa/d_path,48,0,512,0.0,0.0,22.910350621569023,0.0,0.0,0.0
blk0_spa/readout,48,0,512,0.010929028190162789,1.1300558625165173e-06,28.607700985711226,0.00032163214514052685,2.1345758183911697e-05,0.00019875061328759408
blk0_spa/state,49,0,8192,0.06254958865232416,3.476422118995759e-06,1.0352724681387058,0.0003135470258479201,7.635447833535664e-06,0.001832478635287927
