core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/d_path,39,0,512,0.0,0.0,22.710160546513944,0.0,0.0,0.0
blk0_spa/readout,39,0,512,0.0,0.0,27.583002247703174,0.0,0.0,0.0
blk0_spa/state,40,0,8192,0.0,0.0,0.9285947845365083,0.0,0.0,0.0
blk0_spa/c_readout,40,0,512,0.0,0.0,0.4661266152193914,0.0,0.0,0.0
blk0_spa/d_path,40,0,512,0.0,0.0,21.70850558500021,0.0,0.0,0.0
blk0_spa/readout,40,0,512,0.0,0.0,26.294943677016388,0.0,0.0,0.0
blk0_spa/state,41,0,8192,0.0,0.0,0.9256857917389144,0.0,0.0,0.0
blk0_spa/c_readout,41,0,512,0.0,0.0,0.41130909028019447,0.0,0.0,0.0
blk0_spa/d_path,41,0,512,0.0,0.0,20.907298419049546,0.0,0.0,0.0
blk0_spa/readout,41,0,512,0.0,0.0,25.274630212823922,0.0,0.0,0.0
blk0_spa/state,42,0,8192,0.0,0.0,0.9109825466394049,0.0,0.0,0.0
blk0_spa/c_readout,42,0,512,0.0,0.0,0.43026517794892405,0.0,0.0,0.0
blk0_spa/d_path,42,0,512,0.0,0.0,20.5796006027352,0.0,0.0,0.0
blk0_spa/readout,42,0,512,0.0,0.0,25.087941475097008,0.0,0.0,0.0
blk0_spa/state,43,0,8192,0.0,0.0,0.9186814767979582,0.0,0.0,0.0
blk0_spa/c_readout,43,0,512,0.0,0.0,0.5003662661481277,0.0,0.0,0.0
blk0_spa/d_path,43,0,512,0.0,0.0,20.554765912074416,0.0,0.0,0.0
blk0_spa/readout,43,0,512,0.0,0.0,25.60910867946944,0.0,0.0,0.0
blk0_spa/state,44,0,8192,0.0,0.0,0.9444393523527281,0.0,0.0,0.0
blk0_spa/c_readout,44,0,512,0.0,0.0,0.5207764082961697,0.0,0.0,0.0
blk0_spa/d_path,44,0,512,0.0,0.0,20.918847876898386,0.0,0.0,0.0
blk0_spa/readout,44,0,512,0.0,0.0,26.195835231956305,0.0,0.0,0.0
blk0_spa/state,45,0,8192,0.0,0.0,0.9660785361621275,0.0,0.0,0.0
blk0_spa/c_readout,45,0,512,0.0,0.0,0.5068008487728188,0.0,0.0,0.0
blk0_spa/d_path,45,0,512,0.0,0.0,21.544613667725237,0.0,0.0,0.0
blk0_spa/readout,45,0,512,0.0,0.0,26.782860662825154,0.0,0.0,0.0
blk0_spa/state,46,0,8192,0.0,0.0,0.9723868015051054,0.0,0.0,0.0
blk0_spa/c_readout,46,0,512,0.0,0.0,0.46250967529404774,0.0,0.0,0.0
blk0_spa/d_path,46,0,512,0.0,0.0,22.41393144919584,0.0,0.0,0.0
blk0_spa/readout,46,0,512,0.0,0.0,27.315216835837838,0.0,0.0,0.0
blk0_spa/state,47,0,8192,0.0,0.0,0.9601289671927149,0.0,0.0,0.0
blk0_spa/c_readout,47,0,512,0.0,0.0,0.4804921121411897,0.0,0.0,0.0
blk0_spa/d_path,47,0,512,0.0,0.0,21.165407469117582,0.0,0.0,0.0
blk0_spa/readout,47,0,512,0.0,0.0,26.068442612595113,0.0,0.0,0.0
blk0_spa/state,48,0,8192,0.0,0.0,0.9868164541888362,0.0,0.0,0.0
blk0_spa/c_readout,48,0,512,0.0,0.0,0.5824430192151268,0.0,0.0,0.0
blk0_spa/d_path,48,0,512,0.0,0.0,22.910350621569023,0.0,0.0,0.0
blk0_spa/readout,48,0,512,0.0,0.0,28.607700985711226,0.0,0.0,0.0
blk0_spa/state,49,0,8192,0.0,0.0,1.0352724681387058,0.0,0.0,0.0
blk0_spa/c_readout,49,0,512,0.0,0.0,0.5707521802788217,0.0,0.0,0.0
blk0_spa/d_path,49,0,512,0.0,0.0,24.434909414640995,0.0,0.0,0.0
blk0_spa/readout,49,0,512,0.0,0.0,30.200787399762643,0.0,0.0,0.0
blk0_spa/state,50,0,8192,0.0,0.0,1.0264168191856993,0.0,0.0,0.0
blk0_spa/c_readout,50,0,512,0.0,0.0,0.4657918972218314,0.0,0.0,0.0
blk0_spa/d_path,50,0,512,0.0,0.0,22.40530387175244,0.0,0.0,0.0
blk0_spa/readout,50,0,512,0.0,0.0,27.20574803542442,0.0,0.0,0.0
blk0_spa/state,51,0,8192,0.0,0.0,1.0302646052201552,0.0,0.0,0.0
blk0_spa/c_readout,51,0,512,0.0,0.0,0.5640007893300901,0.0,0.0,0.0
blk0_spa/d_path,51,0,512,0.0,0.0,21.244844190764102,0.0,0.0,0.0
blk0_spa/readout,51,0,512,0.0,0.0,26.72884964006844,0.0,0.0,0.0
blk0_spa/state,52,0,8192,0.0,0.0,1.0339812109837974,0.0,0.0,0.0
blk0_spa/c_readout,52,0,512,0.0,0.0,0.4513814179912398,0.0,0.0,0.0
blk0_spa/d_path,52,0,512,0.0,0.0,21.28023152758656,0.0,0.0,0.0
blk0_spa/readout,52,0,512,0.0,0.0,26.091703798056106,0.0,0.0,0.0
blk0_spa/state,53,0,8192,0.0,0.0,1.0190326843675048,0.0,0.0,0.0
blk0_spa/c_readout,53,0,512,0.0,0.0,0.5086589304906747,0.0,0.0,0.0
blk0_spa/d_path,53,0,512,0.0,0.0,22.231340502948097,0.0,0.0,0.0
blk0_spa/readout,53,0,512,0.0,0.0,27.338821051474824,0.0,0.0,0.0
blk0_spa/state,54,0,8192,0.0,0.0,1.0133577111374914,0.0,0.0,0.0
blk0_spa/c_readout,54,0,512,0.0,0.0,0.5122194769558144,0.0,0.0,0.0
blk0_spa/d_path,54,0,512,0.0,0.0,21.49367243641116,0.0,0.0,0.0
blk0_spa/readout,54,0,512,0.0,0.0,26.698142230974526,0.0,0.0,0.0
blk0_spa/state,55,0,8192,0.0,0.0,1.0341693042849536,0.0,0.0,0.0
blk0_spa/c_readout,55,0,512,0.0,0.0,0.5962520368597685,0.0,0.0,0.0
blk0_spa/d_path,55,0,512,0.0,0.0,21.86969913862844,0.0,0.0,0.0
blk0_spa/readout,55,0,512,0.0,0.0,27.603105480859384,0.0,0.0,0.0
blk0_spa/state,56,0,8192,0.0,0.0,1.037603929665527,0.0,0.0,0.0
blk0_spa/c_readout,56,0,512,0.0,0.0,0.5073870147144577,0.0,0.0,0.0
blk0_spa/d_path,56,0,512,0.0,0.0,21.838900670092134,0.0,0.0,0.0
blk0_spa/readout,56,0,512,0.0,0.0,26.958273875067125,0.0,0.0,0.0
blk0_spa/state,57,0,8192,0.0,0.0,1.037108862772187,0.0,0.0,0.0
blk0_spa/c_readout,57,0,512,0.0,0.0,0.5195462487507396,0.0,0.0,0.0
blk0_spa/d_path,57,0,512,0.0,0.0,22.039107878653837,0.0,0.0,0.0
blk0_spa/readout,57,0,512,0.0,0.0,27.23882160363661,0.0,0.0,0.0
blk0_spa/state,58,0,8192,0.0,0.0,1.0414391725388885,0.0,0.0,0.0
blk0_spa/c_readout,58,0,512,0.0,0.0,0.5356548010663088,0.0,0.0,0.0
blk0_spa/d_path,58,0,512,0.0,0.0,23.329498532722194,0.0,0.0,0.0
blk0_spa/readout,58,0,512,0.0,0.0,28.75682358762835,0.0,0.0,0.0
blk0_spa/state,59,0,8192,0.0,0.0,1.054821963455535,0.0,0.0,0.0
blk0_spa/c_readout,59,0,512,0.0,0.0,0.5431187232372435,0.0,0.0,0.0
blk0_spa/d_path,59,0,512,0.0,0.0,22.95917788099591,0.0,0.0,0.0
blk0_spa/readout,59,0,512,0.0,0.0,28.577142050065028,0.0,0.0,0.0
blk0_spa/state,60,0,8192,0.0,0.0,1.0436358003563702,0.0,0.0,0.0
blk0_spa/c_readout,60,0,512,0.0,0.0,0.5341670699276384,0.0,0.0,0.0
blk0_spa/d_path,60,0,512,0.0,0.0,20.96516584088391,0.0,0.0,0.0
blk0_spa/readout,60,0,512,0.0,0.0,26.34915297408569,0.0,0.0,0.0
blk0_spa/state,61,0,8192,0.0,0.0,1.0368340594423042,0.0,0.0,0.0
